Key_Id,Year,Match_Id,Match_Name,Team1,Team2,Result,Home_Team_Name,Away_Team_Name,Winner,Stage_Name,Group_Name,Group_Stage,Knockout_Stage,Replayed,Replay,Match_Date,Stadium_Id,Stadium_Name,City_Name,Country_Name,Home_Team_Id,Home_Team_Code,Away_Team_Id,Away_Team_Code,Score,Home_Team_Score,Away_Team_Score,Home_Team_Score_Margin,Away_Team_Score_Margin,Extra_Time,Penalty_Shootout,Score_Penalties,Home_Team_Score_Penalties,Away_Team_Score_Penalties,Home_Team_Win,Away_Team_Win,Draw,Unique_Teams
759,2010,M-2010-51,Germany v England,Germany,England,home team win,Germany,England,Germany,round of 16,not applicable,0,1,0,0,6/27/2010,S-127,Free State Stadium,Bloemfontein,South Africa,T-29,DEU,T-27,ENG,4–1,4,1,3,-3,0,0,0-0,0,0,1,0,0,NULL
760,2010,M-2010-52,Argentina v Mexico,Argentina,Mexico,home team win,Argentina,Mexico,Argentina,round of 16,not applicable,0,1,0,0,6/27/2010,S-131,Soccer City,Johannesburg,South Africa,T-03,ARG,T-44,MEX,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
761,2010,M-2010-53,Netherlands v Slovakia,Netherlands,Slovakia,home team win,Netherlands,Slovakia,Netherlands,round of 16,not applicable,0,1,0,0,6/28/2010,S-129,Moses Mabhida Stadium,Durban,South Africa,T-46,NLD,T-66,SVK,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
762,2010,M-2010-54,Brazil v Chile,Brazil,Chile,home team win,Brazil,Chile,Brazil,round of 16,not applicable,0,1,0,0,6/28/2010,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-09,BRA,T-13,CHL,3–0,3,0,3,-3,0,0,0-0,0,0,1,0,0,NULL
763,2010,M-2010-55,Paraguay v Japan,Paraguay,Japan,home team win,Paraguay,Japan,Paraguay,round of 16,not applicable,0,1,0,0,6/29/2010,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,T-53,PRY,T-42,JPN,0–0,0,0,0,0,1,1,5–3,5,3,1,0,0,NULL
764,2010,M-2010-56,Spain v Portugal,Spain,Portugal,home team win,Spain,Portugal,Spain,round of 16,not applicable,0,1,0,0,6/29/2010,S-128,Cape Town Stadium,Cape Town,South Africa,T-71,ESP,T-56,PRT,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
765,2010,M-2010-57,Netherlands v Brazil,Netherlands,Brazil,home team win,Netherlands,Brazil,Netherlands,quarter-finals,not applicable,0,1,0,0,07-02-2010,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-46,NLD,T-09,BRA,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
766,2010,M-2010-58,Uruguay v Ghana,Uruguay,Ghana,home team win,Uruguay,Ghana,Uruguay,quarter-finals,not applicable,0,1,0,0,07-02-2010,S-131,Soccer City,Johannesburg,South Africa,T-81,URY,T-30,GHA,1–1,1,1,0,0,1,1,4–2,4,2,1,0,0,NULL
767,2010,M-2010-59,Argentina v Germany,Argentina,Germany,away team win,Argentina,Germany,Germany,quarter-finals,not applicable,0,1,0,0,07-03-2010,S-128,Cape Town Stadium,Cape Town,South Africa,T-03,ARG,T-29,DEU,0–4,0,4,-4,4,0,0,0-0,0,0,0,1,0,NULL
768,2010,M-2010-60,Paraguay v Spain,Paraguay,Spain,away team win,Paraguay,Spain,Spain,quarter-finals,not applicable,0,1,0,0,07-03-2010,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-53,PRY,T-71,ESP,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
769,2010,M-2010-61,Uruguay v Netherlands,Uruguay,Netherlands,away team win,Uruguay,Netherlands,Netherlands,semi-finals,not applicable,0,1,0,0,07-06-2010,S-128,Cape Town Stadium,Cape Town,South Africa,T-81,URY,T-46,NLD,2–3,2,3,-1,1,0,0,0-0,0,0,0,1,0,NULL
770,2010,M-2010-62,Germany v Spain,Germany,Spain,away team win,Germany,Spain,Spain,semi-finals,not applicable,0,1,0,0,07-07-2010,S-129,Moses Mabhida Stadium,Durban,South Africa,T-29,DEU,T-71,ESP,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
771,2010,M-2010-63,Uruguay v Germany,Uruguay,Germany,away team win,Uruguay,Germany,Germany,third-place match,not applicable,0,1,0,0,07-10-2010,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-81,URY,T-29,DEU,2–3,2,3,-1,1,0,0,0-0,0,0,0,1,0,NULL
772,2010,M-2010-64,Netherlands v Spain,Netherlands,Spain,away team win,Netherlands,Spain,Spain,final,not applicable,0,1,0,0,07-11-2010,S-131,Soccer City,Johannesburg,South Africa,T-46,NLD,T-71,ESP,0–1,0,1,-1,1,1,0,0-0,0,0,0,1,0,NULL
773,2014,M-2014-01,Brazil v Croatia,Brazil,Croatia,home team win,Brazil,Croatia,Brazil,group stage,Group A,1,0,0,0,06-12-2014,S-022,Arena Corinthians,São Paulo,Brazil,T-09,BRA,T-17,HRV,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
774,2014,M-2014-02,Mexico v Cameroon,Mexico,Cameroon,home team win,Mexico,Cameroon,Mexico,group stage,Group A,1,0,0,0,6/13/2014,S-015,Arena das Dunas,Natal,Brazil,T-44,MEX,T-11,CMR,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
775,2014,M-2014-03,Spain v Netherlands,Spain,Netherlands,away team win,Spain,Netherlands,Netherlands,group stage,Group B,1,0,0,0,6/13/2014,S-021,Arena Fonte Nova,Salvador,Brazil,T-71,ESP,T-46,NLD,1–5,1,5,-4,4,0,0,0-0,0,0,0,1,0,NULL
776,2014,M-2014-04,Chile v Australia,Chile,Australia,home team win,Chile,Australia,Chile,group stage,Group B,1,0,0,0,6/13/2014,S-010,Arena Pantanal,Cuiabá,Brazil,T-13,CHL,T-04,AUS,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
777,2014,M-2014-05,Colombia v Greece,Colombia,Greece,home team win,Colombia,Greece,Colombia,group stage,Group C,1,0,0,0,6/14/2014,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-15,COL,T-31,GRC,3–0,3,0,3,-3,0,0,0-0,0,0,1,0,0,NULL
778,2014,M-2014-06,Uruguay v Costa Rica,Uruguay,Costa Rica,away team win,Uruguay,Costa Rica,Costa Rica,group stage,Group D,1,0,0,0,6/14/2014,S-013,Estádio Castelão,Fortaleza,Brazil,T-81,URY,T-16,CRI,1–3,1,3,-2,2,0,0,0-0,0,0,0,1,0,NULL
779,2014,M-2014-07,England v Italy,England,Italy,away team win,England,Italy,Italy,group stage,Group D,1,0,0,0,6/14/2014,S-014,Arena da Amazônia,Manaus,Brazil,T-27,ENG,T-39,ITA,1–2,1,2,-1,1,0,0,0-0,0,0,0,1,0,NULL
780,2014,M-2014-08,Ivory Coast v Japan,Ivory Coast,Japan,home team win,Ivory Coast,Japan,Ivory Coast,group stage,Group C,1,0,0,0,6/14/2014,S-018,Arena Pernambuco,Recife,Brazil,T-40,CIV,T-42,JPN,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
781,2014,M-2014-09,Switzerland v Ecuador,Switzerland,Ecuador,home team win,Switzerland,Ecuador,Switzerland,group stage,Group E,1,0,0,0,6/15/2014,S-009,Estádio Nacional,Brasília,Brazil,T-73,CHE,T-24,ECU,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
782,2014,M-2014-10,France v Honduras,France,Honduras,home team win,France,Honduras,France,group stage,Group E,1,0,0,0,6/15/2014,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-28,FRA,T-33,HND,3–0,3,0,3,-3,0,0,0-0,0,0,1,0,0,NULL
783,2014,M-2014-11,Argentina v Bosnia and Herzegovina,Argentina,Bosnia and Herzegovina,home team win,Argentina,Bosnia and Herzegovina,Argentina,group stage,Group F,1,0,0,0,6/15/2014,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-03,ARG,T-08,BIH,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
784,2014,M-2014-12,Germany v Portugal,Germany,Portugal,home team win,Germany,Portugal,Germany,group stage,Group G,1,0,0,0,6/16/2014,S-021,Arena Fonte Nova,Salvador,Brazil,T-29,DEU,T-56,PRT,4–0,4,0,4,-4,0,0,0-0,0,0,1,0,0,NULL
785,2014,M-2014-13,Iran v Nigeria,Iran,Nigeria,draw,Iran,Nigeria,Draw,group stage,Group F,1,0,0,0,6/16/2014,S-011,Arena da Baixada,Curitiba,Brazil,T-36,IRN,T-48,NGA,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
786,2014,M-2014-14,Ghana v United States,Ghana,United States,away team win,Ghana,United States,United States,group stage,Group G,1,0,0,0,6/16/2014,S-015,Arena das Dunas,Natal,Brazil,T-30,GHA,T-80,USA,1–2,1,2,-1,1,0,0,0-0,0,0,0,1,0,NULL
787,2014,M-2014-15,Belgium v Algeria,Belgium,Algeria,home team win,Belgium,Algeria,Belgium,group stage,Group H,1,0,0,0,6/17/2014,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-06,BEL,T-01,DZA,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
788,2014,M-2014-16,Brazil v Mexico,Brazil,Mexico,draw,Brazil,Mexico,Draw,group stage,Group A,1,0,0,0,6/17/2014,S-013,Estádio Castelão,Fortaleza,Brazil,T-09,BRA,T-44,MEX,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
789,2014,M-2014-17,Russia v South Korea,Russia,South Korea,draw,Russia,South Korea,Draw,group stage,Group H,1,0,0,0,6/17/2014,S-010,Arena Pantanal,Cuiabá,Brazil,T-60,RUS,T-69,KOR,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
790,2014,M-2014-18,Australia v Netherlands,Australia,Netherlands,away team win,Australia,Netherlands,Netherlands,group stage,Group B,1,0,0,0,6/18/2014,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-04,AUS,T-46,NLD,2–3,2,3,-1,1,0,0,0-0,0,0,0,1,0,NULL
791,2014,M-2014-19,Spain v Chile,Spain,Chile,away team win,Spain,Chile,Chile,group stage,Group B,1,0,0,0,6/18/2014,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-71,ESP,T-13,CHL,0–2,0,2,-2,2,0,0,0-0,0,0,0,1,0,NULL
792,2014,M-2014-20,Cameroon v Croatia,Cameroon,Croatia,away team win,Cameroon,Croatia,Croatia,group stage,Group A,1,0,0,0,6/18/2014,S-014,Arena da Amazônia,Manaus,Brazil,T-11,CMR,T-17,HRV,0–4,0,4,-4,4,0,0,0-0,0,0,0,1,0,NULL
793,2014,M-2014-21,Colombia v Ivory Coast,Colombia,Ivory Coast,home team win,Colombia,Ivory Coast,Colombia,group stage,Group C,1,0,0,0,6/19/2014,S-009,Estádio Nacional,Brasília,Brazil,T-15,COL,T-40,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
794,2014,M-2014-22,Uruguay v England,Uruguay,England,home team win,Uruguay,England,Uruguay,group stage,Group D,1,0,0,0,6/19/2014,S-022,Arena Corinthians,São Paulo,Brazil,T-81,URY,T-27,ENG,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
795,2014,M-2014-23,Japan v Greece,Japan,Greece,draw,Japan,Greece,Draw,group stage,Group C,1,0,0,0,6/19/2014,S-015,Arena das Dunas,Natal,Brazil,T-42,JPN,T-31,GRC,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
796,2014,M-2014-24,Italy v Costa Rica,Italy,Costa Rica,away team win,Italy,Costa Rica,Costa Rica,group stage,Group D,1,0,0,0,6/20/2014,S-018,Arena Pernambuco,Recife,Brazil,T-39,ITA,T-16,CRI,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
797,2014,M-2014-25,Switzerland v France,Switzerland,France,away team win,Switzerland,France,France,group stage,Group E,1,0,0,0,6/20/2014,S-021,Arena Fonte Nova,Salvador,Brazil,T-73,CHE,T-28,FRA,2–5,2,5,-3,3,0,0,0-0,0,0,0,1,0,NULL
798,2014,M-2014-26,Honduras v Ecuador,Honduras,Ecuador,away team win,Honduras,Ecuador,Ecuador,group stage,Group E,1,0,0,0,6/20/2014,S-011,Arena da Baixada,Curitiba,Brazil,T-33,HND,T-24,ECU,1–2,1,2,-1,1,0,0,0-0,0,0,0,1,0,NULL
799,2014,M-2014-27,Argentina v Iran,Argentina,Iran,home team win,Argentina,Iran,Argentina,group stage,Group F,1,0,0,0,6/21/2014,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-03,ARG,T-36,IRN,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
800,2014,M-2014-28,Germany v Ghana,Germany,Ghana,draw,Germany,Ghana,Draw,group stage,Group G,1,0,0,0,6/21/2014,S-013,Estádio Castelão,Fortaleza,Brazil,T-29,DEU,T-30,GHA,2–2,2,2,0,0,0,0,0-0,0,0,0,0,1,NULL
801,2014,M-2014-29,Nigeria v Bosnia and Herzegovina,Nigeria,Bosnia and Herzegovina,home team win,Nigeria,Bosnia and Herzegovina,Nigeria,group stage,Group F,1,0,0,0,6/21/2014,S-010,Arena Pantanal,Cuiabá,Brazil,T-48,NGA,T-08,BIH,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
802,2014,M-2014-30,Belgium v Russia,Belgium,Russia,home team win,Belgium,Russia,Belgium,group stage,Group H,1,0,0,0,6/22/2014,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-06,BEL,T-60,RUS,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
803,2014,M-2014-31,South Korea v Algeria,South Korea,Algeria,away team win,South Korea,Algeria,Algeria,group stage,Group H,1,0,0,0,6/22/2014,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-69,KOR,T-01,DZA,2–4,2,4,-2,2,0,0,0-0,0,0,0,1,0,NULL
804,2014,M-2014-32,United States v Portugal,United States,Portugal,draw,United States,Portugal,Draw,group stage,Group G,1,0,0,0,6/22/2014,S-014,Arena da Amazônia,Manaus,Brazil,T-80,USA,T-56,PRT,2–2,2,2,0,0,0,0,0-0,0,0,0,0,1,NULL
805,2014,M-2014-33,Australia v Spain,Australia,Spain,away team win,Australia,Spain,Spain,group stage,Group B,1,0,0,0,6/23/2014,S-011,Arena da Baixada,Curitiba,Brazil,T-04,AUS,T-71,ESP,0–3,0,3,-3,3,0,0,0-0,0,0,0,1,0,NULL
806,2014,M-2014-34,Netherlands v Chile,Netherlands,Chile,home team win,Netherlands,Chile,Netherlands,group stage,Group B,1,0,0,0,6/23/2014,S-022,Arena Corinthians,São Paulo,Brazil,T-46,NLD,T-13,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
807,2014,M-2014-35,Cameroon v Brazil,Cameroon,Brazil,away team win,Cameroon,Brazil,Brazil,group stage,Group A,1,0,0,0,6/23/2014,S-009,Estádio Nacional,Brasília,Brazil,T-11,CMR,T-09,BRA,1–4,1,4,-3,3,0,0,0-0,0,0,0,1,0,NULL
808,2014,M-2014-36,Croatia v Mexico,Croatia,Mexico,away team win,Croatia,Mexico,Mexico,group stage,Group A,1,0,0,0,6/23/2014,S-018,Arena Pernambuco,Recife,Brazil,T-17,HRV,T-44,MEX,1–3,1,3,-2,2,0,0,0-0,0,0,0,1,0,NULL
809,2014,M-2014-37,Costa Rica v England,Costa Rica,England,draw,Costa Rica,England,Draw,group stage,Group D,1,0,0,0,6/24/2014,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-16,CRI,T-27,ENG,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
810,2014,M-2014-38,Italy v Uruguay,Italy,Uruguay,away team win,Italy,Uruguay,Uruguay,group stage,Group D,1,0,0,0,6/24/2014,S-015,Arena das Dunas,Natal,Brazil,T-39,ITA,T-81,URY,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
811,2014,M-2014-39,Japan v Colombia,Japan,Colombia,away team win,Japan,Colombia,Colombia,group stage,Group C,1,0,0,0,6/24/2014,S-010,Arena Pantanal,Cuiabá,Brazil,T-42,JPN,T-15,COL,1–4,1,4,-3,3,0,0,0-0,0,0,0,1,0,NULL
812,2014,M-2014-40,Greece v Ivory Coast,Greece,Ivory Coast,home team win,Greece,Ivory Coast,Greece,group stage,Group C,1,0,0,0,6/24/2014,S-013,Estádio Castelão,Fortaleza,Brazil,T-31,GRC,T-40,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
813,2014,M-2014-41,Bosnia and Herzegovina v Iran,Bosnia and Herzegovina,Iran,home team win,Bosnia and Herzegovina,Iran,Bosnia and Herzegovina,group stage,Group F,1,0,0,0,6/25/2014,S-021,Arena Fonte Nova,Salvador,Brazil,T-08,BIH,T-36,IRN,3–1,3,1,2,-2,0,0,0-0,0,0,1,0,0,NULL
814,2014,M-2014-42,Nigeria v Argentina,Nigeria,Argentina,away team win,Nigeria,Argentina,Argentina,group stage,Group F,1,0,0,0,6/25/2014,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-48,NGA,T-03,ARG,2–3,2,3,-1,1,0,0,0-0,0,0,0,1,0,NULL
815,2014,M-2014-43,Honduras v Switzerland,Honduras,Switzerland,away team win,Honduras,Switzerland,Switzerland,group stage,Group E,1,0,0,0,6/25/2014,S-014,Arena da Amazônia,Manaus,Brazil,T-33,HND,T-73,CHE,0–3,0,3,-3,3,0,0,0-0,0,0,0,1,0,NULL
816,2014,M-2014-44,Ecuador v France,Ecuador,France,draw,Ecuador,France,Draw,group stage,Group E,1,0,0,0,6/25/2014,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-24,ECU,T-28,FRA,0–0,0,0,0,0,0,0,0-0,0,0,0,0,1,NULL
817,2014,M-2014-45,Portugal v Ghana,Portugal,Ghana,home team win,Portugal,Ghana,Portugal,group stage,Group G,1,0,0,0,6/26/2014,S-009,Estádio Nacional,Brasília,Brazil,T-56,PRT,T-30,GHA,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
818,2014,M-2014-46,United States v Germany,United States,Germany,away team win,United States,Germany,Germany,group stage,Group G,1,0,0,0,6/26/2014,S-018,Arena Pernambuco,Recife,Brazil,T-80,USA,T-29,DEU,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
819,2014,M-2014-47,Algeria v Russia,Algeria,Russia,draw,Algeria,Russia,Draw,group stage,Group H,1,0,0,0,6/26/2014,S-011,Arena da Baixada,Curitiba,Brazil,T-01,DZA,T-60,RUS,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
820,2014,M-2014-48,South Korea v Belgium,South Korea,Belgium,away team win,South Korea,Belgium,Belgium,group stage,Group H,1,0,0,0,6/26/2014,S-022,Arena Corinthians,São Paulo,Brazil,T-69,KOR,T-06,BEL,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
821,2014,M-2014-49,Brazil v Chile,Brazil,Chile,home team win,Brazil,Chile,Brazil,round of 16,not applicable,0,1,0,0,6/28/2014,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-09,BRA,T-13,CHL,1–1,1,1,0,0,1,1,3–2,3,2,1,0,0,NULL
822,2014,M-2014-50,Colombia v Uruguay,Colombia,Uruguay,home team win,Colombia,Uruguay,Colombia,round of 16,not applicable,0,1,0,0,6/28/2014,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-15,COL,T-81,URY,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
823,2014,M-2014-51,Netherlands v Mexico,Netherlands,Mexico,home team win,Netherlands,Mexico,Netherlands,round of 16,not applicable,0,1,0,0,6/29/2014,S-013,Estádio Castelão,Fortaleza,Brazil,T-46,NLD,T-44,MEX,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
824,2014,M-2014-52,Costa Rica v Greece,Costa Rica,Greece,home team win,Costa Rica,Greece,Costa Rica,round of 16,not applicable,0,1,0,0,6/29/2014,S-018,Arena Pernambuco,Recife,Brazil,T-16,CRI,T-31,GRC,1–1,1,1,0,0,1,1,5–3,5,3,1,0,0,NULL
825,2014,M-2014-53,France v Nigeria,France,Nigeria,home team win,France,Nigeria,France,round of 16,not applicable,0,1,0,0,6/30/2014,S-009,Estádio Nacional,Brasília,Brazil,T-28,FRA,T-48,NGA,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
826,2014,M-2014-54,Germany v Algeria,Germany,Algeria,home team win,Germany,Algeria,Germany,round of 16,not applicable,0,1,0,0,6/30/2014,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-29,DEU,T-01,DZA,2–1,2,1,1,-1,1,0,0-0,0,0,1,0,0,NULL
827,2014,M-2014-55,Argentina v Switzerland,Argentina,Switzerland,home team win,Argentina,Switzerland,Argentina,round of 16,not applicable,0,1,0,0,07-01-2014,S-022,Arena Corinthians,São Paulo,Brazil,T-03,ARG,T-73,CHE,1–0,1,0,1,-1,1,0,0-0,0,0,1,0,0,NULL
828,2014,M-2014-56,Belgium v United States,Belgium,United States,home team win,Belgium,United States,Belgium,round of 16,not applicable,0,1,0,0,07-01-2014,S-021,Arena Fonte Nova,Salvador,Brazil,T-06,BEL,T-80,USA,2–1,2,1,1,-1,1,0,0-0,0,0,1,0,0,NULL
829,2014,M-2014-57,France v Germany,France,Germany,away team win,France,Germany,Germany,quarter-finals,not applicable,0,1,0,0,07-04-2014,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-28,FRA,T-29,DEU,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
830,2014,M-2014-58,Brazil v Colombia,Brazil,Colombia,home team win,Brazil,Colombia,Brazil,quarter-finals,not applicable,0,1,0,0,07-04-2014,S-013,Estádio Castelão,Fortaleza,Brazil,T-09,BRA,T-15,COL,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
831,2014,M-2014-59,Argentina v Belgium,Argentina,Belgium,home team win,Argentina,Belgium,Argentina,quarter-finals,not applicable,0,1,0,0,07-05-2014,S-009,Estádio Nacional,Brasília,Brazil,T-03,ARG,T-06,BEL,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
832,2014,M-2014-60,Netherlands v Costa Rica,Netherlands,Costa Rica,home team win,Netherlands,Costa Rica,Netherlands,quarter-finals,not applicable,0,1,0,0,07-05-2014,S-021,Arena Fonte Nova,Salvador,Brazil,T-46,NLD,T-16,CRI,0–0,0,0,0,0,1,1,4–3,4,3,1,0,0,NULL
833,2014,M-2014-61,Brazil v Germany,Brazil,Germany,away team win,Brazil,Germany,Germany,semi-finals,not applicable,0,1,0,0,07-08-2014,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-09,BRA,T-29,DEU,1–7,1,7,-6,6,0,0,0-0,0,0,0,1,0,NULL
834,2014,M-2014-62,Netherlands v Argentina,Netherlands,Argentina,away team win,Netherlands,Argentina,Argentina,semi-finals,not applicable,0,1,0,0,07-09-2014,S-022,Arena Corinthians,São Paulo,Brazil,T-46,NLD,T-03,ARG,0–0,0,0,0,0,1,1,2–4,2,4,0,1,0,NULL
835,2014,M-2014-63,Brazil v Netherlands,Brazil,Netherlands,away team win,Brazil,Netherlands,Netherlands,third-place match,not applicable,0,1,0,0,07-12-2014,S-009,Estádio Nacional,Brasília,Brazil,T-09,BRA,T-46,NLD,0–3,0,3,-3,3,0,0,0-0,0,0,0,1,0,NULL
836,2014,M-2014-64,Germany v Argentina,Germany,Argentina,home team win,Germany,Argentina,Germany,final,not applicable,0,1,0,0,7/13/2014,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-29,DEU,T-03,ARG,1–0,1,0,1,-1,1,0,0-0,0,0,1,0,0,NULL
837,2018,M-2018-01,Russia v Saudi Arabia,Russia,Saudi Arabia,home team win,Russia,Saudi Arabia,Russia,group stage,Group A,1,0,0,0,6/14/2018,S-117,Luzhniki Stadium,Moscow,Russia,T-60,RUS,T-61,SAU,5–0,5,0,5,-5,0,0,0-0,0,0,1,0,0,NULL
838,2018,M-2018-02,Egypt v Uruguay,Egypt,Uruguay,away team win,Egypt,Uruguay,Uruguay,group stage,Group A,1,0,0,0,6/15/2018,S-126,Central Stadium,Yekaterinburg,Russia,T-25,EGY,T-81,URY,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
839,2018,M-2018-03,Morocco v Iran,Morocco,Iran,away team win,Morocco,Iran,Iran,group stage,Group B,1,0,0,0,6/15/2018,S-121,Krestovsky Stadium,Saint Petersburg,Russia,T-45,MAR,T-36,IRN,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
840,2018,M-2018-04,Portugal v Spain,Portugal,Spain,draw,Portugal,Spain,Draw,group stage,Group B,1,0,0,0,6/15/2018,S-124,Fisht Olympic Stadium,Sochi,Russia,T-56,PRT,T-71,ESP,3–3,3,3,0,0,0,0,0-0,0,0,0,0,1,NULL
841,2018,M-2018-05,France v Australia,France,Australia,home team win,France,Australia,France,group stage,Group C,1,0,0,0,6/16/2018,S-116,Kazan Arena,Kazan,Russia,T-28,FRA,T-04,AUS,2–1,2,1,1,-1,0,0,0-0,0,0,1,0,0,NULL
842,2018,M-2018-06,Argentina v Iceland,Argentina,Iceland,draw,Argentina,Iceland,Draw,group stage,Group D,1,0,0,0,6/16/2018,S-118,Otkritie Arena,Moscow,Russia,T-03,ARG,T-35,ISL,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
843,2018,M-2018-07,Peru v Denmark,Peru,Denmark,away team win,Peru,Denmark,Denmark,group stage,Group C,1,0,0,0,6/16/2018,S-123,Mordovia Arena,Saransk,Russia,T-54,PER,T-21,DNK,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
844,2018,M-2018-08,Croatia v Nigeria,Croatia,Nigeria,home team win,Croatia,Nigeria,Croatia,group stage,Group D,1,0,0,0,6/16/2018,S-115,Kaliningrad Stadium,Kaliningrad,Russia,T-17,HRV,T-48,NGA,2–0,2,0,2,-2,0,0,0-0,0,0,1,0,0,NULL
845,2018,M-2018-09,Costa Rica v Serbia,Costa Rica,Serbia,away team win,Costa Rica,Serbia,Serbia,group stage,Group E,1,0,0,0,6/17/2018,S-122,Samara Arena,Samara,Russia,T-16,CRI,T-64,SRB,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
846,2018,M-2018-10,Germany v Mexico,Germany,Mexico,away team win,Germany,Mexico,Mexico,group stage,Group F,1,0,0,0,6/17/2018,S-117,Luzhniki Stadium,Moscow,Russia,T-29,DEU,T-44,MEX,0–1,0,1,-1,1,0,0,0-0,0,0,0,1,0,NULL
847,2018,M-2018-11,Brazil v Switzerland,Brazil,Switzerland,draw,Brazil,Switzerland,Draw,group stage,Group E,1,0,0,0,6/17/2018,S-120,Rostov Arena,Rostov-on-Don,Russia,T-09,BRA,T-73,CHE,1–1,1,1,0,0,0,0,0-0,0,0,0,0,1,NULL
848,2018,M-2018-12,Sweden v South Korea,Sweden,South Korea,home team win,Sweden,South Korea,Sweden,group stage,Group F,1,0,0,0,6/18/2018,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,T-72,SWE,T-69,KOR,1–0,1,0,1,-1,0,0,0-0,0,0,1,0,0,NULL
849,2018,M-2018-13,Belgium v Panama,Belgium,Panama,home team win,Belgium,Panama,Belgium,group stage,Group G,1,0,0,0,6/18/2018,S-124,Fisht Olympic Stadium,Sochi,Russia,T-06,BEL,T-52,PAN,3–0,3,0,3,-3,0,0,0-0,0,0,1,0,0,NULL
